Date,Price,Open,High,Low,Vol.,Change_Short,Change_Long
12/05/2016,43.73,44.05,44.69,43.05,8.38M,0.11%,-0.011080959
13/05/2016,43.02,43.37,43.92,42.84,6.20M,-1.62%,-0.015560641
16/05/2016,44.08,43.79,44.51,43.79,7.84M,2.46%,-0.020444444
17/05/2016,43.78,43.88,44.45,43.46,11.75M,-0.68%,-0.069698258
18/05/2016,43.34,43.38,44.12,43.05,8.15M,-1.01%,-0.079439252
19/05/2016,43.36,42.75,43.62,42.07,6.28M,0.05%,-0.0620809
20/05/2016,43.58,43.52,43.99,43.04,6.40M,0.51%,-0.084838303
23/05/2016,43.59,43.2,43.92,43,6.75M,0.02%,-0.057920899
24/05/2016,43.46,43.92,43.98,43.29,5.99M,-0.30%,-0.09608985
25/05/2016,44.9,43.9,45.05,43.85,6.47M,3.31%,-0.066722095
26/05/2016,44.73,45.42,45.78,44.69,7.81M,-0.38%,-0.061674009
27/05/2016,44.33,44.27,44.43,43.85,6.07M,-0.89%,-0.072400084
31/05/2016,43.79,44.59,45.27,43.68,9.51M,-1.22%,-0.065314835
01/06/2016,44.06,43.37,44.08,43.21,7.26M,0.62%,-0.022626442
02/06/2016,44.38,43.75,44.63,43.45,7.02M,0.73%,0.022345082
03/06/2016,44.18,44.39,44.72,43.7,6.09M,-0.45%,0.022448507
06/06/2016,45.52,44.8,45.63,44.47,7.81M,3.03%,0.064546305
07/06/2016,47.54,45.97,47.57,45.8,11.23M,4.44%,0.141416567
08/06/2016,47.49,47.95,48.45,47.44,9.64M,-0.11%,0.10776767
09/06/2016,46.57,46.72,47.14,46.55,5.43M,-1.94%,0.066163004
10/06/2016,44.51,45.9,46.12,44.26,9.01M,-4.42%,0.017836725
13/06/2016,43.88,43.96,44.96,43.8,7.39M,-1.42%,0.019990702
14/06/2016,44.32,43.84,44.6,43.35,7.32M,1.00%,0.005444646
15/06/2016,43.71,43.91,44.51,43.41,6.90M,-1.38%,-0.001598904
16/06/2016,43.16,43.2,43.32,42.22,7.01M,-1.26%,-0.004153207
17/06/2016,44.15,43.6,44.74,43.51,9.67M,2.29%,0.018219557
20/06/2016,44.69,45,45.36,44.57,8.37M,1.22%,0.025470399
21/06/2016,44.8,44.58,45.08,44.25,6.78M,0.25%,0.02775866
22/06/2016,43.99,45.12,45.18,43.91,8.65M,-1.81%,0.012195122
23/06/2016,45.63,44.6,45.64,44.27,7.71M,3.73%,0.016258352
24/06/2016,43.17,43.32,44.42,42.92,13.63M,-5.39%,-0.034875922
27/06/2016,40.78,42.51,42.66,40.52,12.00M,-5.54%,-0.080081209
28/06/2016,41.95,41.97,42.14,41.44,9.00M,2.87%,-0.042018726
29/06/2016,43.91,42.5,44.22,42.19,10.23M,4.67%,-0.003404448
30/06/2016,43.6,43.72,44.12,43.21,9.34M,-0.71%,-0.017575484
01/07/2016,43.51,43.85,44.42,43.5,9.61M,-0.21%,-0.015165233
05/07/2016,41.7,42.72,42.77,41.37,10.19M,-4.16%,-0.083919156
06/07/2016,41.9,41.55,42.03,41.17,7.02M,0.48%,-0.118636937
07/07/2016,41.51,42.3,42.79,41.19,8.83M,-0.93%,-0.125921247
08/07/2016,42.3,42.35,42.43,41.62,10.80M,1.90%,-0.091689929
11/07/2016,42.45,42.74,42.96,42.4,6.35M,0.35%,-0.046281734
12/07/2016,43.8,43.16,44.29,43.11,10.30M,3.18%,-0.001823154
13/07/2016,42.87,43.8,44.05,42.11,9.20M,-2.12%,-0.032716606
14/07/2016,43.02,43.51,43.52,42.68,6.58M,0.35%,-0.015785861
15/07/2016,42.94,43.27,43.48,42.68,5.90M,-0.19%,-0.005097312
18/07/2016,42.71,42.73,42.94,42.21,5.26M,-0.54%,-0.032616082
19/07/2016,41.91,42.45,42.65,41.7,7.26M,-1.87%,-0.06220631
20/07/2016,42.03,41.72,42.33,41.28,6.70M,0.29%,-0.061830357
21/07/2016,41.04,41.8,42.21,40.88,8.80M,-2.36%,-0.067060696
22/07/2016,40.76,41.11,41.29,40.62,7.31M,-0.68%,-0.10672803
25/07/2016,40.24,40.43,40.67,39.81,7.48M,-1.28%,-0.067871207
26/07/2016,40.79,40.05,40.86,39.95,5.90M,1.37%,0.000245218
27/07/2016,40.07,40.94,41.44,40,10.16M,-1.77%,-0.044815256
28/07/2016,40.26,40.25,40.77,39.67,11.53M,0.47%,-0.083124573
29/07/2016,40.82,39.77,40.91,39.67,8.14M,1.39%,-0.063761468
01/08/2016,39.61,40.41,40.42,39.42,9.59M,-2.96%,-0.089634567
02/08/2016,39.79,39.81,40.05,38.8,7.15M,0.45%,-0.045803357
03/08/2016,40.31,39.82,40.34,39.5,8.59M,1.31%,-0.037947494
04/08/2016,40.1,40.17,40.46,39.66,6.91M,-0.52%,-0.033967719
05/08/2016,40.6,40.29,40.64,39.92,8.74M,1.25%,-0.040189125
08/08/2016,41.56,40.98,41.8,40.91,9.68M,2.36%,-0.020965842
09/08/2016,41.24,41.74,41.93,41.03,7.08M,-0.77%,-0.058447489
10/08/2016,40.6,41.45,41.54,40.5,6.38M,-1.55%,-0.052950781
11/08/2016,41.39,40.79,41.71,40.32,8.78M,1.95%,-0.037889354
12/08/2016,41.37,41.55,41.65,41.18,4.95M,-0.05%,-0.036562646
15/08/2016,42.18,41.66,42.24,41.57,5.90M,1.96%,-0.012409272
16/08/2016,42.86,42.18,43.06,41.76,10.97M,1.61%,0.022667621
17/08/2016,43.2,42.69,43.25,42.4,8.86M,0.79%,0.027837259
18/08/2016,43.59,43.34,43.69,43.14,6.99M,0.90%,0.062134503
19/08/2016,43.32,43.28,43.48,43.02,6.19M,-0.62%,0.062806673
22/08/2016,42.63,42.74,42.93,42.31,6.18M,-1.59%,0.059393638
23/08/2016,43.22,42.6,43.33,42.46,6.18M,1.38%,0.059573425
24/08/2016,42.96,42.96,43.37,42.85,5.51M,-0.60%,0.072123783
25/08/2016,42.78,42.9,43.03,42.42,4.50M,-0.42%,0.062593145
26/08/2016,42.3,42.9,43.29,42.14,5.65M,-1.12%,0.036256737
29/08/2016,42.35,42.18,42.47,42.02,4.46M,0.12%,0.069174451
30/08/2016,42.23,42.59,42.87,42.1,5.43M,-0.28%,0.06132194
31/08/2016,41.05,42.06,42.13,40.77,8.77M,-2.79%,0.018357728
01/09/2016,40.6,40.9,41.1,40.13,7.54M,-1.10%,0.012468828
02/09/2016,40.92,41.15,41.31,40.82,5.61M,0.79%,0.007881773
06/09/2016,41,41.04,41.23,40.61,6.65M,0.20%,-0.013474495
07/09/2016,41.48,41.22,41.5,41.02,6.37M,1.17%,0.005819593
08/09/2016,43.28,41.92,43.34,41.67,10.71M,4.34%,0.066009852
09/09/2016,42.25,42.83,43.43,42.22,12.59M,-2.38%,0.020777966
12/09/2016,42.67,41.97,43.13,41.56,10.22M,0.99%,0.031423737
13/09/2016,41.01,41.92,42.02,40.67,11.73M,-3.89%,-0.027738265
14/09/2016,39.99,40.86,41.45,39.88,10.03M,-2.49%,-0.066962203
15/09/2016,40.03,40.01,40.49,39.77,7.82M,0.10%,-0.07337963
16/09/2016,39.87,39.62,39.98,39.5,9.60M,-0.40%,-0.085340674
19/09/2016,39.28,40.12,40.24,39.28,5.42M,-1.48%,-0.093259464
20/09/2016,39.01,39.33,39.83,39,5.88M,-0.69%,-0.084916725
21/09/2016,40.06,39.48,40.13,39.34,6.39M,2.69%,-0.073114299
22/09/2016,41.02,40.75,41.33,40.75,7.92M,2.40%,-0.045158287
23/09/2016,39.94,40.36,41.21,39.6,8.53M,-2.63%,-0.066386162
26/09/2016,40.02,40.08,40.77,39.99,4.99M,0.20%,-0.053900709
27/09/2016,39.43,39.54,39.6,39,7.80M,-1.47%,-0.068949233
28/09/2016,42.18,39.6,42.27,39.12,13.57M,6.97%,-0.001183992
29/09/2016,43.66,41.97,44.16,41.97,16.59M,3.51%,0.063580999
30/09/2016,43.47,43.82,44.12,43.23,8.81M,-0.44%,0.070689655
03/10/2016,43.43,43.68,43.81,42.8,5.24M,-0.09%,0.061339198
04/10/2016,42.87,43.43,43.54,42.59,6.26M,-1.29%,0.045609756
05/10/2016,43.91,43.5,44.12,43.31,6.42M,2.43%,0.058582449
06/10/2016,44.52,44.09,44.56,43.53,8.23M,1.39%,0.028650647
07/10/2016,44.22,44.5,44.69,44.02,8.28M,-0.67%,0.046627219
10/10/2016,44.39,44.63,45.04,44.36,9.10M,0.38%,0.040309351
11/10/2016,43.33,44.32,44.59,43.17,6.90M,-2.39%,0.056571568
12/10/2016,43.47,43.17,43.54,42.57,5.76M,0.32%,0.087021755
13/10/2016,42.15,42.65,42.69,41.87,7.44M,-3.04%,0.05296028
14/10/2016,41.67,42.35,42.74,41.64,6.57M,-1.14%,0.045146727
17/10/2016,41.1,41.58,41.82,40.82,5.65M,-1.37%,0.046334012
18/10/2016,40.65,41.59,41.62,40.37,6.90M,-1.09%,0.042040502
19/10/2016,41.72,40.96,42.1,40.88,9.63M,2.63%,0.041437843
20/10/2016,41.49,41.38,42.07,41.09,6.45M,-0.55%,0.011457825
21/10/2016,41.54,41.17,41.59,40.96,5.55M,0.12%,0.04006009
24/10/2016,42.24,41.87,42.56,41.63,9.33M,1.69%,0.055472264
25/10/2016,41.81,42.13,42.65,41.77,6.27M,-1.02%,0.060360132
26/10/2016,41.8,41.25,42.29,41.13,8.42M,-0.02%,-0.009009009
27/10/2016,44,42.19,44.85,42.15,16.60M,5.26%,0.007787448
28/10/2016,44.97,44.7,45.84,44.29,18.41M,2.20%,0.034506556
31/10/2016,43.45,44.76,44.8,43.25,11.28M,-3.38%,0.000460511
01/11/2016,43.54,43.97,44.07,42.54,8.95M,0.21%,0.015628645
02/11/2016,43.23,42.92,43.56,42.35,7.50M,-0.71%,-0.015486222
03/11/2016,43.6,43.46,44.01,43.09,6.65M,0.86%,-0.02066487
04/11/2016,42.76,43.34,43.8,42.68,7.32M,-1.93%,-0.033016735
07/11/2016,43.92,43.5,44,43.18,5.78M,2.71%,-0.01058797
08/11/2016,44.33,43.63,44.85,43.5,6.34M,0.93%,0.023078698
09/11/2016,45.73,43.47,46.21,43.39,10.86M,3.16%,0.051989878
10/11/2016,44.78,45.67,45.74,44.35,11.18M,-2.08%,0.062396204
11/11/2016,43.94,44.31,44.68,43.42,8.16M,-1.88%,0.054475642
14/11/2016,44.13,43.58,44.26,43.42,10.02M,0.43%,0.073722628
15/11/2016,45.28,44.25,45.59,44.25,11.20M,2.61%,0.113899139
16/11/2016,44.38,45.16,45.65,44.18,6.80M,-1.99%,0.063758389
17/11/2016,43.61,44.8,45.08,43.5,6.76M,-1.74%,0.05109665
18/11/2016,44.76,43.71,44.96,43.67,8.43M,2.64%,0.077515648
21/11/2016,46.36,45.64,46.5,45.54,9.89M,3.57%,0.097537879
22/11/2016,46.07,46.29,46.69,45.28,7.26M,-0.63%,0.1018895
23/11/2016,46.3,45.72,46.45,45.53,5.20M,0.50%,0.107655502
25/11/2016,45.75,45.8,46.04,45.17,3.49M,-1.19%,0.039772727
28/11/2016,45.5,46.72,46.85,45.39,9.43M,-0.55%,0.011785635
29/11/2016,44.23,44.47,44.55,43.83,9.38M,-2.79%,0.017951669
30/11/2016,48.52,46.3,49.32,46.23,20.90M,9.70%,0.114377584
01/12/2016,48.22,50.14,50.15,48.03,11.11M,-0.62%,0.1154291
02/12/2016,48.12,48.05,48.48,47.73,5.80M,-0.21%,0.103669725
05/12/2016,48.88,48.83,50.1,48.63,8.86M,1.58%,0.143124415
06/12/2016,49.9,48.47,50.05,48.13,7.17M,2.09%,0.136156648
07/12/2016,49.9,49.46,50.04,49.24,9.07M,0.00%,0.125648545
08/12/2016,49.78,50.09,50.18,48.92,5.90M,-0.24%,0.088563306
09/12/2016,50.77,49.97,50.81,49.82,6.13M,1.99%,0.133765074
12/12/2016,51.38,52.16,53.1,51.27,10.75M,1.20%,0.169321802
13/12/2016,52.64,52.26,53.17,51.63,7.96M,2.45%,0.192839338
14/12/2016,51.49,52.24,52.62,51.38,8.60M,-2.18%,0.137146643
15/12/2016,51.74,51.12,52.13,50.58,7.93M,0.49%,0.165840469
16/12/2016,51.94,51.98,52.14,51.56,10.31M,0.39%,0.191011236
19/12/2016,51.98,52,52.09,51.56,4.75M,0.08%,0.161304736
20/12/2016,51.55,52.22,52.58,51.36,4.66M,-0.83%,0.111949957
21/12/2016,51.48,51.84,52.16,51.44,4.19M,-0.14%,0.117429998
22/12/2016,51.54,51.55,51.78,51.38,4.60M,0.12%,0.113174946
23/12/2016,51.37,51.34,51.65,51.22,2.86M,-0.33%,0.12284153
27/12/2016,51.6,51.45,51.94,51.35,3.00M,0.45%,0.134065934
28/12/2016,50.77,51.47,51.74,50.62,4.28M,-1.61%,0.147863441
29/12/2016,50.54,50.66,50.82,50.24,3.63M,-0.45%,0.041632317
30/12/2016,50.14,50.41,50.84,49.93,4.81M,-0.79%,0.039817503
03/01/2017,50.61,50.82,51.61,49.92,7.03M,0.94%,0.051745636
04/01/2017,51.08,50.7,51.09,50.32,4.99M,0.93%,0.045008183
05/01/2017,50.93,51.21,51.68,50.72,4.73M,-0.29%,0.020641283
06/01/2017,50.74,51.02,51.08,50.29,3.47M,-0.37%,0.016833667
09/01/2017,49.66,50.27,50.53,49.63,5.77M,-2.13%,-0.002410607
10/01/2017,49.66,49.88,50.04,49.37,5.45M,0.00%,-0.021863305
11/01/2017,51.22,49.96,51.49,49.46,8.69M,3.14%,-0.003114052
12/01/2017,50.15,51.5,51.53,50.09,6.96M,-2.09%,-0.047302432
13/01/2017,50.59,49.9,50.87,49.84,4.41M,0.88%,-0.017479122
17/01/2017,50.15,50.56,50.71,50,5.00M,-0.87%,-0.030730576
18/01/2017,50.27,49.8,50.59,49.79,4.97M,0.24%,-0.032152484
19/01/2017,49.86,50.2,50.45,49.78,4.92M,-0.82%,-0.040784917
20/01/2017,50.73,50.39,51.09,50.32,5.89M,1.74%,-0.015906887
23/01/2017,49.94,50.26,50.57,49.58,5.97M,-1.56%,-0.02991453
24/01/2017,50.27,50.14,51.4,50.01,5.92M,0.66%,-0.024641055
25/01/2017,50.69,50.41,51.23,50.32,5.99M,0.84%,-0.013237298
26/01/2017,50.63,50.63,51.02,50.34,4.16M,-0.12%,-0.01879845
27/01/2017,49.43,50.33,50.46,49.2,5.41M,-2.37%,-0.026393539
30/01/2017,47.48,49.01,49.18,47.19,10.48M,-3.94%,-0.060546102
31/01/2017,48.76,47.81,48.79,47.37,7.46M,2.70%,-0.027522936
01/02/2017,48.5,49,49.15,47.44,10.04M,-0.53%,-0.041691365
02/02/2017,48.69,48.75,49.34,47.28,8.63M,0.39%,-0.04678935
03/02/2017,50.43,48.85,50.49,48.81,8.41M,3.57%,-0.009817396
06/02/2017,50.09,50.5,50.98,49.35,8.13M,-0.67%,-0.012810406
07/02/2017,49.42,49.55,50.23,49.08,7.59M,-1.34%,-0.004832863
08/02/2017,49.6,49.05,50.16,48.51,8.59M,0.36%,-0.001208216
09/02/2017,49.81,50.04,50.33,49.48,6.36M,0.42%,-0.027528309
10/02/2017,50.14,50.03,50.54,49.81,6.00M,0.66%,-0.000199402
13/02/2017,49.7,50.04,50.04,49.22,6.16M,-0.88%,-0.01759241
14/02/2017,50.14,50,50.18,49.33,6.06M,0.89%,-0.000199402
15/02/2017,49.36,49.83,50.29,49.31,7.46M,-1.56%,-0.018102248
16/02/2017,48.34,49.59,49.65,48.27,9.69M,-2.07%,-0.030485359
17/02/2017,47.51,48.22,48.24,47.1,10.69M,-1.72%,-0.06347329
21/02/2017,48.13,48.13,48.52,47.82,9.58M,1.30%,-0.036243492
22/02/2017,47.1,47.8,47.94,47.03,8.01M,-2.14%,-0.063059479
23/02/2017,47.3,47.79,47.86,47.03,7.85M,0.42%,-0.066877096
24/02/2017,47.04,47.01,47.49,46.71,6.75M,-0.55%,-0.070906577
27/02/2017,47.36,47.23,47.64,46.97,6.21M,0.68%,-0.041877402
28/02/2017,47.57,47.17,47.67,47,6.71M,0.44%,0.001895535
01/03/2017,49.05,48,49.23,47.86,9.19M,3.11%,0.005947498
02/03/2017,48.21,48.62,48.82,47.91,5.96M,-1.71%,-0.005979381
03/03/2017,47.82,48.19,48.44,47.64,5.32M,-0.81%,-0.017868145
06/03/2017,48.32,47.78,48.47,47.34,6.08M,1.05%,-0.041840174
07/03/2017,47.72,48.45,48.51,47.59,5.65M,-1.24%,-0.047314833
08/03/2017,45.91,47.41,47.66,45.8,9.44M,-3.79%,-0.071023877
09/03/2017,46.48,45.61,46.63,45.48,7.24M,1.24%,-0.062903226
10/03/2017,45.67,46.88,46.88,45.48,8.46M,-1.74%,-0.08311584
13/03/2017,45.84,45.68,46.16,45.54,6.33M,0.37%,-0.085759872
14/03/2017,44.94,45.15,45.2,44.19,10.54M,-1.96%,-0.095774648
15/03/2017,45.84,45.47,46.12,44.85,7.57M,2.00%,-0.085759872
16/03/2017,45.84,45.95,46.13,45.51,6.39M,0.00%,-0.071312804
17/03/2017,45.69,45.97,46.36,45.64,8.36M,-0.33%,-0.054820025
20/03/2017,45.86,45.4,45.98,45.05,5.75M,0.37%,-0.034729531
21/03/2017,45.18,46.04,46.17,44.88,6.50M,-1.48%,-0.061292333
22/03/2017,44.65,45.03,45.32,44.63,7.85M,-1.17%,-0.052016985
23/03/2017,44.48,44.65,45,44.35,9.15M,-0.38%,-0.05961945
24/03/2017,44.1,44.64,44.88,43.97,8.80M,-0.85%,-0.0625
27/03/2017,44.29,43.49,44.44,43.26,6.23M,0.43%,-0.064822635
28/03/2017,45.38,44.41,45.49,44.2,7.03M,2.46%,-0.046037419
29/03/2017,45.95,45.33,46.06,45.01,6.04M,1.26%,-0.063200815
30/03/2017,50,49.33,50.41,48.61,40.06M,8.81%,0.037129226
31/03/2017,49.87,49.64,50.05,49.02,13.41M,-0.26%,0.042869092
03/04/2017,49.45,49.9,49.93,48.8,7.71M,-0.84%,0.023385762
04/04/2017,49.73,49.43,49.79,49.05,6.18M,0.57%,0.042120704
05/04/2017,49.11,50.01,50.41,48.95,7.49M,-1.25%,0.06970159
06/04/2017,49.81,49.39,49.97,49.16,6.82M,1.43%,0.071643718
07/04/2017,49.54,49.85,49.99,49.38,5.86M,-0.54%,0.08473834
10/04/2017,50.15,49.79,50.47,49.73,6.74M,1.23%,0.094022688
11/04/2017,50.15,50.15,50.24,49.57,7.40M,0.00%,0.115932354
12/04/2017,49.44,50.14,50.62,49.3,7.62M,-1.42%,0.078534031
13/04/2017,48.62,49.6,49.78,48.53,8.81M,-1.66%,0.060645724
17/04/2017,48.95,48.59,49.02,48.46,5.29M,0.68%,0.071350405
18/04/2017,48.69,48.61,49.27,48.43,6.05M,-0.53%,0.061709551
19/04/2017,48,48.76,49.07,47.82,6.17M,-1.42%,0.062416999
20/04/2017,47.95,48.02,48.68,47.89,6.28M,-0.10%,0.073908175
21/04/2017,47.74,47.86,48.13,47.3,6.06M,-0.44%,0.073291367
24/04/2017,47.91,48,48.19,47.71,5.75M,0.36%,0.086394558
25/04/2017,48.79,47.97,48.9,47.8,7.02M,1.84%,0.101603071
26/04/2017,48.34,48.27,49.53,48.24,6.54M,-0.92%,0.065226972
27/04/2017,47.86,47.83,48.14,46.86,7.30M,-0.99%,0.041566921
28/04/2017,47.91,48.15,48.32,47.74,6.43M,0.10%,-0.0418
01/05/2017,47.48,47.9,48.03,47.46,5.80M,-0.90%,-0.047924604
02/05/2017,46.7,47.56,47.62,46.27,10.39M,-1.64%,-0.055611729
03/05/2017,47.08,46.25,47.44,46.25,5.76M,0.81%,-0.053287754
04/05/2017,45.92,46.78,46.85,45.69,10.00M,-2.46%,-0.064956221
05/05/2017,46.77,45.95,46.85,45.89,7.89M,1.85%,-0.061031921
08/05/2017,47.13,46.8,47.23,46.52,5.86M,0.77%,-0.048647558
09/05/2017,46.27,47.18,47.21,46.06,6.16M,-1.82%,-0.077367896
10/05/2017,47.61,46.71,47.86,46.53,7.95M,2.90%,-0.050648056
11/05/2017,47.42,47.01,47.81,47.01,8.57M,-0.40%,-0.040857605
12/05/2017,46.97,47.4,47.67,46.59,9.15M,-0.95%,-0.033936652
15/05/2017,47.44,48.09,48.33,47.26,7.68M,1.00%,-0.030847804
16/05/2017,47.13,47.67,47.72,46.67,5.29M,-0.65%,-0.032039433
17/05/2017,46.41,47.01,47.4,46.33,7.51M,-1.53%,-0.033125
18/05/2017,46.42,46,46.96,45.82,6.54M,0.02%,-0.031908238
19/05/2017,47.48,46.89,47.69,46.62,7.21M,2.28%,-0.005446167
22/05/2017,46.93,47.83,47.9,46.87,7.97M,-1.16%,-0.02045502
23/05/2017,46.76,46.86,47.33,46.67,7.44M,-0.36%,-0.041606887
24/05/2017,46.67,46.64,46.75,46.14,7.85M,-0.19%,-0.034546959
25/05/2017,45.05,46.47,46.97,44.68,12.77M,-3.47%,-0.058712913
26/05/2017,45.35,45.33,45.4,44.68,10.76M,0.67%,-0.053433521
30/05/2017,44.79,44.93,45.09,44.53,9.28M,-1.23%,-0.056655434
31/05/2017,44.69,44.32,44.86,44.09,8.77M,-0.22%,-0.043040685
01/06/2017,44.86,44.8,45.32,44.39,7.95M,0.38%,-0.047153781
02/06/2017,44.26,44.58,44.62,44.02,8.00M,-1.34%,-0.036149826
05/06/2017,44.02,44.06,44.53,44,5.73M,-0.54%,-0.058798375
06/06/2017,44.48,43.95,44.51,43.8,8.58M,1.04%,-0.056227456
07/06/2017,43.56,44.2,44.43,43.24,13.14M,-2.07%,-0.058569267
08/06/2017,43.07,43.26,43.85,43.02,9.18M,-1.12%,-0.095358118
09/06/2017,44.82,43.1,44.94,43.07,10.41M,4.06%,-0.054829186
12/06/2017,45.72,45.25,46.04,45.25,13.55M,2.01%,-0.026612732
13/06/2017,46.43,45.72,46.66,45.6,8.60M,1.55%,-0.021290051
14/06/2017,45.42,46.06,46.11,45.19,7.07M,-2.18%,-0.036282623
15/06/2017,45.39,45.36,45.85,44.9,9.67M,-0.07%,-0.021978022
16/06/2017,46.53,45.82,46.67,45.61,11.64M,2.51%,0.002369668
19/06/2017,46.36,46.54,46.72,46.22,6.03M,-0.37%,-0.02358888
20/06/2017,45.82,45.41,46.04,45.3,7.74M,-1.16%,-0.023652248
21/06/2017,44.95,45.82,46.22,44.66,10.79M,-1.90%,-0.038708298
22/06/2017,44.81,44.99,45.38,44.59,8.88M,-0.31%,-0.039854296
23/06/2017,44.83,44.79,45.31,44.47,8.48M,0.04%,-0.004883463
26/06/2017,44.23,44.93,44.96,44.06,9.05M,-1.34%,-0.024696803
27/06/2017,43.97,44.52,44.63,43.95,8.70M,-0.59%,-0.018307658
28/06/2017,43.96,44.05,44.34,43.72,6.98M,-0.02%,-0.016334751
29/06/2017,44.08,44.06,44.66,43.98,8.25M,0.27%,-0.017387428
30/06/2017,43.96,44.39,44.58,43.7,9.13M,-0.27%,-0.006778129
03/07/2017,45.66,44.21,45.83,44.19,5.74M,3.87%,0.037255793
05/07/2017,44.16,45.27,45.45,43.76,7.73M,-3.29%,-0.007194245
06/07/2017,43.31,44.15,44.31,43.22,7.16M,-1.92%,-0.00573921
07/07/2017,43,43.12,43.28,42.5,8.49M,-0.72%,-0.001625261
10/07/2017,43.24,42.83,43.48,42.77,5.63M,0.56%,-0.03525212
11/07/2017,43.35,43.25,43.66,42.92,5.78M,0.25%,-0.05183727
12/07/2017,43.24,43.82,44,42.93,7.91M,-0.25%,-0.068705578
13/07/2017,43.25,43.22,43.47,42.9,7.01M,0.02%,-0.04777631
14/07/2017,43.45,43.32,43.78,43.27,5.47M,0.46%,-0.042740692
17/07/2017,43.19,43.31,43.52,43.09,7.01M,-0.60%,-0.071781646
18/07/2017,43.07,43.45,43.45,42.8,6.84M,-0.28%,-0.07096635
19/07/2017,43.66,42.95,43.75,42.94,8.82M,1.37%,-0.047140986
20/07/2017,43.23,43.78,43.83,43.1,7.66M,-0.98%,-0.038264739
21/07/2017,42.65,42.96,43.16,42.57,6.48M,-1.34%,-0.048203526
24/07/2017,42.61,42.73,42.96,42.54,6.09M,-0.09%,-0.04952041
25/07/2017,43.65,43.35,43.96,43.23,8.64M,2.44%,-0.013113272
26/07/2017,43.7,43.91,44.38,43.58,7.12M,0.11%,-0.00614055
27/07/2017,44.66,44.34,44.66,43.82,9.80M,2.20%,0.015923567
28/07/2017,45.26,44.73,45.94,44.62,10.79M,1.34%,0.02676951
31/07/2017,45.37,45.33,45.87,45.2,8.37M,0.24%,0.032074613
01/08/2017,44.75,45.33,45.33,44.62,6.69M,-1.37%,-0.019929917
02/08/2017,45.61,44.39,45.62,44.27,9.56M,1.92%,0.032835145
03/08/2017,44.91,45.64,45.95,44.67,9.20M,-1.53%,0.036942969
04/08/2017,45.56,44.94,45.59,44.86,6.11M,1.45%,0.059534884
07/08/2017,45.17,45.27,45.48,44.83,6.37M,-0.86%,0.044634598
08/08/2017,45.63,45.15,46.11,45,8.03M,1.02%,0.052595156
09/08/2017,45.65,45.79,46,45.37,7.45M,0.04%,0.05573543
10/08/2017,44.97,45.68,45.95,44.93,6.44M,-1.49%,0.039768786
11/08/2017,44.79,44.96,45.38,44.67,4.21M,-0.40%,0.030840046
14/08/2017,44.54,44.8,45.09,44.4,5.06M,-0.56%,0.031257235
15/08/2017,44.5,44.44,44.7,44.05,8.18M,-0.09%,0.033201765
16/08/2017,43.69,44.59,44.66,43.51,5.80M,-1.82%,0.000687128
17/08/2017,43,43.5,43.86,42.96,6.42M,-1.58%,-0.005320379
18/08/2017,43.11,42.96,43.56,42.51,7.31M,0.26%,0.010785463
21/08/2017,42.5,42.9,42.94,42.27,5.71M,-1.41%,-0.002581554
22/08/2017,43.19,42.64,43.36,42.62,5.85M,1.62%,-0.010538373
23/08/2017,43.69,42.95,43.95,42.83,5.24M,1.16%,-0.000228833
24/08/2017,43.3,43.52,43.55,43.08,4.37M,-0.89%,-0.030452306
25/08/2017,43.58,43.49,44.11,43.36,5.39M,0.65%,-0.037118869
28/08/2017,43.05,43.6,43.63,42.7,4.59M,-1.22%,-0.051135111
29/08/2017,42.85,42.72,42.98,42.43,4.59M,-0.46%,-0.042458101
30/08/2017,43.41,42.63,43.49,42.42,6.85M,1.31%,-0.048235036
31/08/2017,43.66,43.78,44.15,43.52,7.66M,0.58%,-0.027833445
01/09/2017,44.24,43.76,44.39,43.48,4.81M,1.33%,-0.028972783
05/09/2017,44.39,44.49,44.71,44.11,5.45M,0.34%,-0.017268098
06/09/2017,45.06,44.75,45.35,44.73,5.94M,1.51%,-0.012491782
07/09/2017,45.11,44.9,45.19,44.47,5.18M,0.11%,-0.011829135
08/09/2017,44.47,45,45,44.1,4.15M,-1.42%,-0.011118523
11/09/2017,44.93,44.66,45.29,44.5,4.81M,1.03%,0.003125698
12/09/2017,44.93,45.03,45.28,44.79,5.19M,0.00%,0.008756174
13/09/2017,45.56,45.04,45.79,45,6.18M,1.40%,0.023820225
14/09/2017,45.83,45.74,46.36,45.65,6.57M,0.59%,0.04898146
15/09/2017,46.51,45.83,46.51,45.78,11.90M,1.48%,0.081627907
18/09/2017,47.09,46.2,47.23,46.17,6.99M,1.25%,0.092321967
19/09/2017,47.55,47.11,47.78,47.09,6.22M,0.98%,0.118823529
20/09/2017,48.33,47.86,48.8,47.8,8.84M,1.64%,0.11900903
21/09/2017,48.69,48.19,48.78,47.89,5.79M,0.74%,0.114442664
22/09/2017,49.08,48.7,49.65,48.63,7.39M,0.80%,0.133487298
25/09/2017,49.98,49.41,50.19,49.39,6.80M,1.83%,0.146856356
26/09/2017,49.67,49.73,50.03,49.22,5.43M,-0.62%,0.153774681
27/09/2017,50.22,49.67,50.22,49.58,5.37M,1.11%,0.171995333
28/09/2017,50,50.45,50.83,49.81,5.49M,-0.44%,0.151808339
29/09/2017,50.05,49.78,50.1,49.61,4.18M,0.10%,0.146358223
