Date,Price,Open,High,Low,Vol,Change_Short,Change_Long
02/02/2021,87.06,88.01,88.37,86.53,9.23M,0.75%,0.027741707
03/02/2021,88.96,87.05,89.39,86.89,9.26M,2.18%,0.022528736
04/02/2021,89,89.51,89.65,87.94,7.92M,0.04%,-0.008908686
05/02/2021,89.26,89.94,90.47,88.64,8.02M,0.29%,-0.010640656
08/02/2021,91.48,90.29,92.04,90.01,9.89M,2.49%,0.004391744
09/02/2021,90.96,91.1,91.27,89.81,7.61M,-0.57%,-0.0069869
10/02/2021,92.52,91.38,92.59,90.6,8.78M,1.72%,-0.008785087
11/02/2021,92.02,92.37,92.44,90.08,8.57M,-0.54%,-0.013190349
12/02/2021,92.55,91.53,92.73,91.35,7.86M,0.58%,-0.030788564
16/02/2021,93.13,93.05,93.86,92.61,14.01M,0.63%,0.0112933
17/02/2021,95.92,95.42,96.72,94.2,14.36M,3.00%,0.014919056
18/02/2021,95,95.75,95.78,94.3,9.04M,-0.96%,-0.003984064
19/02/2021,95.8,95.13,96.38,94.65,8.91M,0.84%,0.041191175
22/02/2021,98.39,96.99,99.64,96.46,13.18M,2.70%,0.072604382
23/02/2021,99.63,99.97,100.16,96.8,14.87M,1.26%,0.096039604
24/02/2021,103.31,100.33,104.04,99.81,16.12M,3.69%,0.156110116
25/02/2021,102.35,104.9,104.96,101.59,13.22M,-0.93%,0.160430839
26/02/2021,100,100.3,101.06,97.61,14.45M,-2.30%,0.123343069
01/03/2021,102.05,102.46,103.8,101.4,10.44M,2.05%,0.197769953
02/03/2021,102.44,101.89,103.31,101.71,10.64M,0.38%,0.185510936
03/03/2021,103.59,103.41,105.75,103.4,14.96M,1.12%,0.189869056
04/03/2021,104.5,104.52,107.58,103.13,22.99M,0.88%,0.174685252
05/03/2021,109,106.96,109.13,106.15,23.64M,4.31%,0.224719101
08/03/2021,109.75,109.86,110.43,108.06,18.03M,0.69%,0.229554112
09/03/2021,109.5,109.07,110.69,107.88,19.01M,-0.23%,0.196982947
10/03/2021,111.37,110.2,112.01,109.7,17.39M,1.71%,0.224384345
11/03/2021,111.19,111.65,112.55,110.89,10.99M,-0.16%,0.201794207
12/03/2021,111.56,111.64,112.7,110.72,10.93M,0.33%,0.212345142
15/03/2021,110.25,111.53,111.91,108.89,10.49M,-1.17%,0.191247974
16/03/2021,107.64,108.53,108.88,107.08,11.70M,-2.37%,0.155803715
17/03/2021,108.03,107.21,108.56,106.6,9.17M,0.36%,0.126251043
18/03/2021,104.12,107.01,107.53,103.71,13.25M,-3.62%,0.096
19/03/2021,103.38,103.94,104.89,102.74,18.49M,-0.71%,0.079123173
22/03/2021,102.54,103.06,104.5,102.31,12.51M,-0.81%,0.042179083
23/03/2021,101.97,101.45,104.3,100.69,14.78M,-0.56%,0.023486902
24/03/2021,104.7,102.99,105.76,102.91,11.03M,2.68%,0.013454651
25/03/2021,105.07,102.85,105.26,102.07,11.14M,0.35%,0.026575476
26/03/2021,107.48,106.54,107.54,105.36,9.82M,2.29%,0.0748
29/03/2021,106.92,106.4,107.53,105.7,7.54M,-0.52%,0.047721705
30/03/2021,105.93,106.06,106.83,105.59,6.28M,-0.93%,0.034068723
31/03/2021,104.79,105.55,106.22,104.6,8.95M,-1.08%,0.01158413
01/04/2021,105.75,105.26,105.86,104.21,8.52M,0.92%,0.011961722
05/04/2021,104.51,105.73,105.83,104.17,8.69M,-1.17%,-0.041192661
06/04/2021,103.58,104.25,105.08,103.45,8.13M,-0.89%,-0.056218679
07/04/2021,104.19,103.47,104.57,103.26,7.70M,0.59%,-0.048493151
08/04/2021,103.02,103.52,103.62,102.07,8.28M,-1.12%,-0.074975308
09/04/2021,102.92,103.12,103.68,102.1,7.16M,-0.10%,-0.074377192
12/04/2021,101.78,103.67,103.86,101.51,7.85M,-1.11%,-0.08766583
13/04/2021,102.24,101.56,102.6,101.29,6.83M,0.45%,-0.072653061
14/04/2021,104.27,102.65,105.33,102.6,10.19M,1.99%,-0.031308064
15/04/2021,103.42,104.01,104.27,102.93,7.86M,-0.82%,-0.042673331
16/04/2021,102.96,103.8,104.36,102.43,7.46M,-0.44%,-0.011140991
19/04/2021,103.26,103.27,103.83,102.21,7.07M,0.29%,-0.001160766
20/04/2021,101.33,102.83,102.99,100.51,9.78M,-1.87%,-0.011800273
21/04/2021,102.73,100.33,102.99,100.14,8.26M,1.38%,0.007453173
22/04/2021,100.95,102.87,102.87,100.87,9.90M,-1.73%,-0.035816619
23/04/2021,101.55,101.1,102.17,100.72,6.76M,0.59%,-0.033501475
26/04/2021,101.52,101.27,102.67,101.26,5.64M,-0.03%,-0.055452177
27/04/2021,102.7,101.81,103.1,101.51,6.90M,1.16%,-0.039468762
28/04/2021,105.22,103.54,105.86,103.37,8.72M,2.45%,-0.006702539
29/04/2021,106.9,106.42,107.65,105.75,9.74M,1.60%,0.020135509
30/04/2021,103.07,104.98,105.39,102.97,13.73M,-3.58%,-0.02534279
03/05/2021,105.53,103.98,105.72,103.22,7.94M,2.39%,0.009759832
04/05/2021,106.11,105.96,106.51,104.85,8.70M,0.55%,0.024425565
05/05/2021,108.96,107.09,109.54,106.82,12.87M,2.69%,0.045781745
06/05/2021,109.02,108.95,109.13,107.42,9.65M,0.06%,0.058241118
07/05/2021,110.02,108.09,110.67,107.7,10.27M,0.92%,0.06898562
10/05/2021,109.57,111.44,113.11,109.52,13.59M,-0.41%,0.07653763
11/05/2021,106.7,109.06,109.58,106.21,12.75M,-2.62%,0.043622848
12/05/2021,107.37,107,110.15,106.72,11.66M,0.63%,0.029730507
13/05/2021,106.68,106.07,107.87,105.44,9.71M,-0.64%,0.031521949
14/05/2021,109.47,107.8,109.82,107.8,9.12M,2.62%,0.063228438
17/05/2021,110.81,109.09,110.88,108.97,12.69M,1.22%,0.073116405
18/05/2021,106.18,108.94,109.06,105.97,12.76M,-4.18%,0.047863417
19/05/2021,103.2,103.82,104.29,101.97,14.76M,-2.81%,0.0045751
20/05/2021,103.56,103.07,104.07,101.97,9.71M,0.35%,0.025854383
21/05/2021,104.12,104.1,105.2,103.68,10.35M,0.54%,0.02530773
24/05/2021,105.6,104.95,105.83,104,6.79M,1.42%,0.040189125
25/05/2021,103.87,105.43,105.62,103.61,7.88M,-1.64%,0.011392405
26/05/2021,104.12,104.52,104.91,103.66,9.23M,0.24%,-0.010454286
27/05/2021,103.01,104.12,104.91,102.57,11.70M,-1.07%,-0.036389149
28/05/2021,103.79,103.62,104.12,102.95,7.28M,0.76%,0.006985544
01/06/2021,106.65,105.3,107.43,105.3,10.26M,2.76%,0.010613096
02/06/2021,108.08,107.21,108.56,106.21,9.14M,1.34%,0.018565639
03/06/2021,107.59,107.56,108.09,106.56,8.81M,-0.45%,-0.012573421
04/06/2021,108.45,108.24,108.67,107.21,6.70M,0.80%,-0.005228398
07/06/2021,107.75,108.37,108.7,107.57,6.75M,-0.65%,-0.020632612
08/06/2021,108.73,107.65,108.98,106.3,10.56M,0.91%,-0.007666332
09/06/2021,107.78,109.06,109.53,107.65,10.15M,-0.87%,0.010121837
10/06/2021,108.41,109.06,110.25,107.25,13.53M,0.58%,0.009686132
11/06/2021,107.91,108.84,108.97,107.86,7.73M,-0.46%,0.011529809
14/06/2021,107.97,108.18,108.96,106.83,9.05M,0.06%,-0.013702384
15/06/2021,110.3,108.41,110.48,108.39,10.54M,2.16%,-0.004602473
16/06/2021,109.67,110.03,110.51,108.9,9.28M,-0.57%,0.032868714
17/06/2021,107.07,109.24,109.98,105.62,14.34M,-2.37%,0.0375
18/06/2021,103.03,105.25,106.27,102.91,22.28M,-3.77%,-0.005117806
21/06/2021,106.05,104.1,106.44,103.93,13.59M,2.93%,0.018536304
22/06/2021,106.4,105.33,106.96,104.31,10.23M,0.33%,0.007575758
23/06/2021,106.27,107.36,108.13,106.23,7.79M,-0.12%,0.023105805
24/06/2021,107.14,107.14,107.78,106.36,8.72M,0.82%,0.029004994
25/06/2021,107.3,107.59,108.06,106.78,8.10M,0.15%,0.041646442
28/06/2021,103.99,106.95,107,103.66,11.35M,-3.08%,0.001926968
29/06/2021,103.76,104.59,104.97,103.61,7.23M,-0.22%,-0.027097984
30/06/2021,104.74,103.84,104.88,103.72,7.93M,0.94%,-0.030903035
01/07/2021,106.21,106.95,107.1,105.74,10.87M,1.40%,-0.012826471
02/07/2021,106.07,105.7,106.4,105.04,7.11M,-0.13%,-0.021945597
06/07/2021,103.99,105.97,105.97,103.39,10.16M,-1.96%,-0.034895592
07/07/2021,102.93,103.96,104.9,102.12,8.24M,-1.02%,-0.053343144
08/07/2021,102.6,101.5,103.09,101.22,8.70M,-0.32%,-0.048060865
09/07/2021,104.07,103.46,104.23,102.36,8.57M,1.43%,-0.040033207
12/07/2021,104.28,103.56,105.02,103.23,9.90M,0.20%,-0.033639144
13/07/2021,103.93,104,104.58,103.22,6.74M,-0.34%,-0.037417801
14/07/2021,101.97,104.48,105.32,101.72,9.22M,-1.89%,-0.075521306
15/07/2021,101.3,101.05,102.25,100.85,9.67M,-0.66%,-0.076319869
16/07/2021,98.62,101.63,101.69,98.33,12.20M,-2.65%,-0.078920332
19/07/2021,95.96,95.82,96.95,94.52,17.39M,-2.70%,-0.06862079
20/07/2021,96.53,95.89,98.04,95.05,12.11M,0.59%,-0.089768977
21/07/2021,99.82,97.98,100.47,97.7,11.48M,3.41%,-0.061842105
22/07/2021,98.82,99.4,99.41,97.89,7.69M,-1.00%,-0.070104451
23/07/2021,98.86,98.8,99.12,97.94,7.57M,0.04%,-0.077282061
26/07/2021,100.95,99.46,101.26,99.44,10.23M,2.11%,-0.05917987
27/07/2021,100.61,100.05,100.72,98.94,8.33M,-0.34%,-0.032503125
28/07/2021,101.18,100.9,101.81,100.28,8.55M,0.57%,-0.024865073
29/07/2021,102.57,102.38,102.88,101.94,8.68M,1.37%,-0.020717968
30/07/2021,101.81,103.06,104.05,100.77,12.30M,-0.74%,-0.041427361
02/08/2021,101.63,102.08,103.98,101.56,8.91M,-0.18%,-0.04185915
03/08/2021,102.6,101.59,102.91,100.67,8.44M,0.95%,-0.01336667
04/08/2021,100.3,100.44,101.9,100.1,10.39M,-2.24%,-0.025551346
05/08/2021,101.23,100.94,102.43,100.67,7.99M,0.93%,-0.013352827
06/08/2021,101.95,102.02,102.58,101.6,6.48M,0.71%,-0.020370904
09/08/2021,100.25,100.91,101.38,99.93,9.24M,-1.67%,-0.038645953
10/08/2021,102.08,100.74,102.32,100.58,9.76M,1.83%,-0.017800443
11/08/2021,102.85,102.04,102.97,101.6,7.08M,0.75%,0.008629989
12/08/2021,102.64,102.86,103.25,101.78,7.38M,-0.20%,0.013228036
13/08/2021,101.96,102.23,102.54,101.64,6.57M,-0.66%,0.03386737
16/08/2021,100.92,100.83,101.2,99.91,9.48M,-1.02%,0.051688203
17/08/2021,100.73,100.2,101.68,99.63,10.94M,-0.19%,0.04350979
18/08/2021,96.7,98.69,99.42,96.55,12.89M,-4.00%,-0.031256261
19/08/2021,94.29,94.81,95.31,92.86,17.42M,-2.49%,-0.045840923
20/08/2021,94.3,93.52,94.88,93.21,9.71M,0.01%,-0.046125835
23/08/2021,96.73,96.09,97,96.06,10.28M,2.58%,-0.041802873
24/08/2021,97.84,97.5,98.61,97.39,8.92M,1.15%,-0.027532054
25/08/2021,98.51,97.22,98.72,96.72,9.34M,0.68%,-0.026388614
26/08/2021,97.22,98.11,98.73,97.2,8.12M,-1.31%,-0.052159501
27/08/2021,98.64,98.14,99.46,98.05,10.28M,1.46%,-0.031136431
30/08/2021,98.39,99.09,99.31,97.97,8.13M,-0.25%,-0.03188035
31/08/2021,96.77,98.14,98.41,96.64,15.68M,-1.65%,-0.056822612
01/09/2021,95.71,96.86,97.07,95.47,10.56M,-1.10%,-0.045762712
02/09/2021,97.71,96.64,98.39,96.55,12.34M,2.09%,-0.034772301
03/09/2021,97.49,97.4,98.43,97.38,9.10M,-0.23%,-0.043746935
07/09/2021,97.06,97.02,97.97,96.74,9.24M,-0.44%,-0.031820449
08/09/2021,96.39,97.5,98.47,96.35,10.78M,-0.69%,-0.055740596
09/09/2021,96,95.89,97.62,95.35,10.22M,-0.40%,-0.066601847
10/09/2021,96.07,97.6,97.7,95.89,11.01M,0.07%,-0.064010133
13/09/2021,97.97,97.21,98.71,97.06,11.50M,1.98%,-0.039132993
14/09/2021,96.2,98.38,98.74,95.98,15.29M,-1.81%,-0.046769719
15/09/2021,98.24,96.99,98.53,96.99,11.62M,2.12%,-0.024719547
16/09/2021,97.32,98.32,98.59,96.91,10.62M,-0.94%,0.006411582
17/09/2021,96.76,97.11,98.38,96.37,16.01M,-0.58%,0.026195779
20/09/2021,94.78,94.64,95.25,93.31,15.80M,-2.05%,0.005090138
21/09/2021,94.85,95.57,95.89,94.03,10.96M,0.07%,-0.019435542
22/09/2021,97.64,96.24,98.78,96.24,13.29M,2.94%,-0.002044154
23/09/2021,100.06,98.24,100.27,97.75,10.09M,2.48%,0.015734443
24/09/2021,100.6,99.65,100.97,99.65,8.23M,0.54%,0.034766509
27/09/2021,102.97,102.59,103.78,102.59,12.70M,2.36%,0.043896999
28/09/2021,103.36,103.91,104.89,102.88,15.56M,0.38%,0.050513264
29/09/2021,103.33,103.21,104.24,102.34,10.27M,-0.03%,0.067789604
30/09/2021,101.45,103.42,103.45,101.45,15.32M,-1.82%,0.059972835
01/10/2021,104.33,102.22,104.54,101.88,10.85M,2.84%,0.06775151
04/10/2021,104.72,105,105.86,104.11,13.31M,0.37%,0.074161452
05/10/2021,105.86,106.04,107.77,105.42,13.02M,1.09%,0.090665568
06/10/2021,104.93,104.18,105.34,103.58,10.63M,-0.88%,0.088598402
07/10/2021,105.68,105.61,106.3,105.22,8.83M,0.71%,0.100833333
08/10/2021,108.05,106.81,108.43,106.6,10.59M,2.24%,0.124700739
11/10/2021,107.13,109.56,109.63,106.92,9.79M,-0.85%,0.09349801
12/10/2021,107.15,106.99,107.58,106.17,9.09M,0.02%,0.113825364
13/10/2021,107.79,106.77,108.34,106.48,9.22M,0.60%,0.097210912
14/10/2021,108.81,108.88,109.16,108.11,7.65M,0.95%,0.118064118
15/10/2021,109.61,109.77,110.03,109.43,9.97M,0.74%,0.132802811
18/10/2021,109.56,110.22,110.41,108.95,10.68M,-0.05%,0.155940072
19/10/2021,111.7,110.16,111.7,109.8,10.36M,1.95%,0.177648919
20/10/2021,113.16,111.09,113.17,110.78,10.81M,1.31%,0.158951249
21/10/2021,111.74,112.71,112.81,110.87,9.37M,-1.25%,0.116729962
22/10/2021,112.8,112.22,112.88,111.45,8.67M,0.95%,0.121272366
25/10/2021,113.85,113.53,114.35,113.3,9.58M,0.93%,0.105661843
26/10/2021,114.1,113.98,114.6,113.51,7.46M,0.22%,0.103908669
27/10/2021,112.07,113.22,113.58,111.65,9.10M,-1.78%,0.084583374
28/10/2021,113.12,111.58,113.27,111.58,7.54M,0.94%,0.115032035
29/10/2021,114.49,114.83,115.29,113.15,15.29M,1.21%,0.097383303
01/11/2021,114.53,115.03,115.09,114.05,11.21M,0.03%,0.09367838
02/11/2021,113.83,114.18,114.19,113.21,9.19M,-0.61%,0.075288116
03/11/2021,113.01,112.27,113.27,111.97,10.42M,-0.72%,0.077003717
04/11/2021,113.51,114.22,114.26,112.91,9.67M,0.44%,0.074091597
05/11/2021,114.74,114.27,115.05,113.93,8.10M,1.08%,0.06191578
08/11/2021,115.15,115.09,115.99,114.69,7.70M,0.36%,0.074862317
09/11/2021,116,115.27,116.12,114.46,10.95M,0.74%,0.082594494
10/11/2021,114.15,115.76,116.21,113.66,10.31M,-1.59%,0.059003618
11/11/2021,114.16,113.6,114.67,113.57,7.32M,0.01%,0.049168275
12/11/2021,114.23,113.8,114.31,113.59,8.68M,0.06%,0.042149439
15/11/2021,116.82,114.95,116.95,114.27,11.05M,2.27%,0.06626506
16/11/2021,117.28,117.11,118.08,116.86,10.57M,0.39%,0.049955237
17/11/2021,115.42,114.87,116.53,114.66,11.11M,-1.59%,0.019971721
18/11/2021,114.45,114.85,115.38,113.41,8.37M,-0.84%,0.02425273
19/11/2021,111.91,112.51,113.15,111.1,13.54M,-2.22%,-0.007890071
22/11/2021,113.91,112.02,115.19,111.85,9.95M,1.79%,0.000527009
23/11/2021,116.3,115.19,116.84,115.06,10.38M,2.10%,0.019281332
24/11/2021,117.19,116.81,118,116.68,8.50M,0.77%,0.045685732
26/11/2021,114.51,113.35,114.83,112.63,11.86M,-2.29%,0.012287836
29/11/2021,114.85,116.34,117.17,114.71,12.00M,0.30%,0.003144379
30/11/2021,112.87,113.45,115.86,112.44,24.45M,-1.72%,-0.014494019
01/12/2021,112.1,114.95,116.06,112.09,12.31M,-0.68%,-0.015198102
02/12/2021,115.14,113.25,115.7,111.93,11.39M,2.71%,0.01884789
03/12/2021,114.41,116.74,117,113.58,10.45M,-0.63%,0.007928817
06/12/2021,116.2,115.96,117.45,115.05,9.83M,1.56%,0.01272442
07/12/2021,117.92,117.23,118.66,117.23,11.42M,1.48%,0.02405558
08/12/2021,118.45,118.39,119.26,117.66,8.83M,0.45%,0.02112069
09/12/2021,118.14,117.85,118.6,117.58,8.33M,-0.26%,0.034954008
10/12/2021,118.34,118.93,119.2,116.87,9.09M,0.17%,0.036615277
13/12/2021,115.88,117.46,117.85,115.61,8.53M,-2.08%,0.014444542
14/12/2021,116.22,115.74,116.92,115.47,12.25M,0.29%,-0.005136107
15/12/2021,115.56,116.32,116.32,113.95,11.07M,-0.57%,-0.014665757
16/12/2021,116.64,116.19,118.19,115.92,11.34M,0.93%,0.010570092
17/12/2021,113.6,115.92,116.46,113.53,22.77M,-2.61%,-0.007426824
20/12/2021,113.65,111.86,113.71,110.73,13.46M,0.04%,0.015548208
21/12/2021,115.47,114.43,116.07,114.29,11.37M,1.60%,0.013695022
22/12/2021,116.13,115.42,116.68,114.41,8.35M,0.57%,-0.001461737
23/12/2021,116.41,116.51,117.92,116.4,7.42M,0.24%,-0.006655858
27/12/2021,118.79,116.07,118.82,115.41,7.75M,2.04%,0.037376648
28/12/2021,118.56,118.66,119.34,118.03,6.52M,-0.19%,0.032303004
29/12/2021,117.95,118.08,118.65,117.29,6.96M,-0.51%,0.045007531
30/12/2021,117.43,118.13,118.69,117.34,6.02M,-0.44%,0.047546833
31/12/2021,117.35,117.38,118.09,117.13,5.71M,-0.07%,0.019194025
03/01/2022,119.26,117.42,119.69,117.29,10.72M,1.63%,0.042391399
04/01/2022,121.43,119.95,121.98,119.66,16.41M,1.82%,0.045008606
05/01/2022,122.22,122.24,123.84,122.07,15.49M,0.65%,0.0364654
06/01/2022,123.26,123.62,124.32,121.64,13.32M,0.85%,0.040607851
07/01/2022,125.03,123.55,125.54,122.95,14.16M,1.44%,0.058320637
10/01/2022,125.11,125.15,125.69,123.86,12.63M,0.06%,0.057208045
11/01/2022,127.97,125.86,128,124.83,14.61M,2.29%,0.104332068
12/01/2022,127.33,127.99,128.43,126.47,12.47M,-0.50%,0.095594562
13/01/2022,126.8,127.14,128.1,126.45,9.69M,-0.42%,0.09726549
14/01/2022,128.96,126.76,129.2,126.76,13.28M,1.70%,0.105624143
18/01/2022,129.38,129.69,130,127.87,12.91M,0.33%,0.138908451
19/01/2022,128.91,129.95,130.15,128.54,12.06M,-0.36%,0.134271887
20/01/2022,128.45,128.27,130.86,127.88,11.37M,-0.36%,0.11241015
21/01/2022,126.91,127.76,128.4,126.23,13.06M,-1.20%,0.092827004
24/01/2022,127.18,124.45,127.73,122.84,19.53M,0.21%,0.092517825
25/01/2022,132.59,127.12,132.74,125.27,19.98M,4.25%,0.116171395
26/01/2022,132.69,132.9,134.71,131.59,17.27M,0.08%,0.119180162
27/01/2022,135.37,134.45,137,133.59,20.65M,2.02%,0.147689699
28/01/2022,130.61,130,132.06,128.07,24.82M,-3.52%,0.112237077
31/01/2022,131.33,130.19,131.86,129.33,16.40M,0.55%,0.119130805
01/02/2022,134.79,130.83,135.74,130.51,16.17M,2.63%,0.130219688
02/02/2022,135.41,134.35,135.8,132.8,10.91M,0.46%,0.115128057
03/02/2022,134.2,134.85,135.35,133.19,9.45M,-0.89%,0.098019964
04/02/2022,135.88,135.01,137,135.01,13.03M,1.25%,0.102385202
07/02/2022,138.55,135.34,139.43,134.83,18.42M,1.96%,0.108134048
08/02/2022,136.44,138.18,138.43,135.01,11.02M,-1.52%,0.090560307
09/02/2022,137.79,136.72,138.34,136.1,10.14M,0.99%,0.076736735
10/02/2022,136.04,137.56,138.79,135.39,11.01M,-1.27%,0.068404932
11/02/2022,138.81,136.86,139.44,136.28,12.82M,2.04%,0.094716088
14/02/2022,136.67,137.94,138.05,135.05,15.94M,-1.54%,0.05978598
15/02/2022,134.26,133.08,134.84,132.18,11.75M,-1.76%,0.037718349
16/02/2022,134.3,134.94,136.16,133.76,11.35M,0.03%,0.041812117
17/02/2022,133.61,134.17,134.58,132.45,10.07M,-0.51%,0.040171273
18/02/2022,133.42,132.82,133.91,132.05,10.69M,-0.14%,0.051296194
22/02/2022,132.4,137,137,130.52,19.43M,-0.76%,0.041044189
23/02/2022,135.55,132.93,136.08,132.56,16.13M,2.38%,0.022324459
24/02/2022,134.85,137.93,138.23,131.72,22.11M,-0.52%,0.016278544
25/02/2022,140.38,135.96,140.5,135.43,28.03M,4.10%,0.037009677
28/02/2022,144,139.27,144,138.65,24.39M,2.58%,0.10251895
01/03/2022,149.72,145.01,149.96,144.7,31.16M,3.97%,0.140028935
02/03/2022,154.14,150.2,155.75,150.05,31.33M,2.95%,0.143556644
03/03/2022,156.22,152.26,157.12,151.75,22.49M,1.35%,0.153681412
04/03/2022,158.65,155.79,159.95,155.09,29.05M,1.56%,0.18219076
07/03/2022,162.04,159.9,162.1,155.72,34.82M,2.14%,0.192522814
08/03/2022,170.53,164.31,174,164.1,57.23M,5.24%,0.230819199
09/03/2022,166.27,162.77,169.77,161.21,43.43M,-2.50%,0.2186309
10/03/2022,170.82,168.74,174.76,168.29,34.91M,2.74%,0.239712606
11/03/2022,170.9,165.89,172.98,165.88,28.42M,0.05%,0.256248162
14/03/2022,166.72,166.21,168.35,164.3,25.16M,-2.45%,0.201066206
15/03/2022,158.28,159.11,160.19,155.26,28.53M,-5.06%,0.158118095
16/03/2022,157.71,158.79,160.5,156.21,22.30M,-0.36%,0.174661105
17/03/2022,160.44,159.95,160.99,157.92,15.75M,1.73%,0.194638868
18/03/2022,161.73,160.89,161.73,158.78,23.21M,0.80%,0.210463289
21/03/2022,164.64,163.02,165.58,162.72,13.18M,1.80%,0.233997901
22/03/2022,164.09,163.69,165.26,162.58,11.06M,-0.33%,0.239350453
23/03/2022,165.86,166,167.35,164.94,10.75M,1.08%,0.223607525
24/03/2022,166.3,166.43,167.4,165,9.02M,0.27%,0.233222099
25/03/2022,169.31,165.22,169.69,165.16,10.26M,1.81%,0.206083488
28/03/2022,166.35,165.9,166.63,165.13,9.99M,-1.75%,0.155208333
29/03/2022,164.32,163.51,164.48,160.5,15.10M,-1.22%,0.097515362
30/03/2022,165.48,165.24,166.35,163.66,9.91M,0.71%,0.073569482
31/03/2022,162.83,163.47,166.16,162.72,10.40M,-1.60%,0.042312124
01/04/2022,164.22,162.78,165.95,162.33,8.80M,0.85%,0.03510873
04/04/2022,164.37,165,165.45,163,8.72M,0.09%,0.014379166
05/04/2022,163.36,165.03,167.72,163.1,9.54M,-0.61%,-0.042045388
06/04/2022,164.81,164.83,167.01,164.33,9.27M,0.89%,-0.008780899
07/04/2022,167.1,165.1,167.7,163.42,8.02M,1.39%,-0.021777309
08/04/2022,169.93,167.05,171.09,167.02,10.80M,1.69%,-0.005675834
11/04/2022,165.56,168.57,168.78,164.91,10.21M,-2.57%,-0.006957774
12/04/2022,169.01,168.97,172.68,168.15,9.53M,2.08%,0.067791256
13/04/2022,171.67,170.93,172.08,168.29,7.33M,1.57%,0.088516898
14/04/2022,171.59,170.69,172.94,170.56,9.42M,-0.05%,0.069496385
18/04/2022,173.89,173,174.54,171.87,7.64M,1.34%,0.07518704
19/04/2022,171.83,173.08,173.69,171.03,6.97M,-1.18%,0.04367104
20/04/2022,172.53,171.62,173.58,171.46,7.49M,0.41%,0.051435188
21/04/2022,164.58,171.74,172.44,163.83,14.59M,-4.61%,-0.007717352
22/04/2022,160.95,164.38,165.47,160.86,12.16M,-2.21%,-0.032170776
25/04/2022,157.49,155.73,158.36,151.36,15.45M,-2.15%,-0.069812769
26/04/2022,156.53,158.82,160.37,156.39,9.81M,-0.61%,-0.059032161
27/04/2022,156.24,157.08,157.92,154.52,10.40M,-0.19%,-0.049172347
28/04/2022,161.79,157.45,163,154.93,9.37M,3.55%,-0.022298767
29/04/2022,156.67,161.28,162.44,156.29,14.71M,-3.16%,-0.037830867
02/05/2022,159.75,156.31,160,155.15,11.56M,1.97%,-0.027219583
03/05/2022,162.49,159.57,163.43,159.26,8.83M,1.72%,-0.01143761
04/05/2022,167.59,164.97,167.89,163.47,9.18M,3.14%,0.025893732
05/05/2022,166.26,169.26,169.5,162.65,9.81M,-0.79%,0.00879801
06/05/2022,170.69,168.27,170.97,165.42,10.42M,2.66%,0.021484141
09/05/2022,159.25,167.75,167.75,158.47,14.11M,-6.70%,-0.062849409
10/05/2022,160.78,162.21,164.19,157.87,11.64M,0.96%,-0.028871708
11/05/2022,163.16,163.58,167.46,162.51,9.11M,1.48%,-0.034613336
12/05/2022,164.71,163.22,164.85,158.86,8.94M,0.95%,-0.040542902
13/05/2022,167.87,166.5,168.79,164.88,9.23M,1.92%,-0.021679585
16/05/2022,173.01,169,174.97,168.85,13.30M,3.06%,-0.005060671
17/05/2022,174.03,174.84,175.65,172.61,12.83M,0.59%,0.012803352
18/05/2022,168.06,174.12,174.13,165.79,13.11M,-3.43%,-0.025908538
19/05/2022,166.86,164.63,169.63,162.83,10.96M,-0.71%,0.013853445
20/05/2022,167.82,168.88,171.04,164.09,9.62M,0.58%,0.042684063
23/05/2022,171.72,169.43,172.96,169.11,10.22M,2.32%,0.090354943
24/05/2022,172.64,170.69,173.58,169.81,9.78M,0.54%,0.102919568
25/05/2022,175.41,173.14,175.99,172.97,10.17M,1.60%,0.122695853
26/05/2022,176.59,176.49,177.93,175.01,11.21M,0.67%,0.091476605
27/05/2022,178.28,176.52,178.35,175.69,10.51M,0.96%,0.137933235
31/05/2022,174.66,179.96,180.96,173.47,20.55M,-2.03%,0.093333333
01/06/2022,176.32,176.73,178.13,174.94,8.82M,0.95%,0.08511293
02/06/2022,176,174.74,176.51,174.1,7.44M,-0.18%,0.050181992
03/06/2022,177.6,176,178.25,176,8.44M,0.91%,0.068206424
06/06/2022,176.83,177.9,178,175.51,6.73M,-0.43%,0.035971645
07/06/2022,180.2,177.47,180.66,176.92,9.67M,1.91%,0.13155416
08/06/2022,181.13,180.95,182.4,180.25,8.72M,0.52%,0.126570469
09/06/2022,177.52,180.03,180.64,177.39,9.77M,-1.99%,0.088011768
10/06/2022,175.4,176.37,178.57,173.65,9.53M,-1.19%,0.064901949
13/06/2022,167.33,171.61,172,164.06,14.61M,-4.60%,-0.003216775
14/06/2022,167.55,169.37,172.29,165.84,10.27M,0.13%,-0.031558869
15/06/2022,164.26,166.78,167.85,161.94,11.57M,-1.96%,-0.056139746
16/06/2022,155.48,159.94,160.54,153.75,18.13M,-5.35%,-0.074854219
17/06/2022,148.38,154.88,155.47,145.79,35.58M,-4.57%,-0.110751528
21/06/2022,154.59,152.05,156.02,151.44,13.77M,4.19%,-0.078834465
22/06/2022,147.87,148.07,150.8,146.33,13.75M,-4.35%,-0.138888889
23/06/2022,142.43,148.79,149.23,140.15,15.71M,-3.68%,-0.174988415
24/06/2022,144.77,145.2,147.09,142.6,11.11M,1.64%,-0.174676472
27/06/2022,147.57,145.86,148.82,145.6,9.24M,1.93%,-0.164335466
